OBJECTID,COMPKEY,UNITID,UNITID2,UNITIDSORT,UNITDESC,STNAME_ORD,ONSTREET,STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,XSTRLO,XSTRHI,ARTCLASS,ARTDESCRIPT,OWNER,BLOCKNBR,SPEEDLIMIT,SEGDIR,ONEWAY,ONEWAYDIR,FLOW,SEGLENGTH,SURFACEWIDTH,SURFACETYPE_1,SURFACEDATE_1,SURFACETYPE_2,SURFACEDATE_2,INTRLO,DIRLO,INTKEYLO,INTRHI,DIRHI,INTKEYHI,GIS_MID_X,GIS_MID_Y,SE_ANNO_CAD_DATA,SGNDBKROUTE,NGHBRHDGRNWY,NATIONHWYSYS,STREETTYPE,MJTRK_STR_FLAG,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,TRANDESCRIPT,OVERRIDECOMMENT,BLOCK_URL,SLOPE_PCT,PVMTCATEGORY,PARKBOULEVARD,Shape__Length
7282189,14323,11260,180,112600180,E LYNN ST BETWEEN 18TH AVE E AND 19TH AVE E,E LYNN ST,E LYNN ST,INSVC,DISTRICT3, ,N,18TH AVE E,19TH AVE E,2,Minor Arterial, ,1800,25,E,N, , ,422,32,AC/PCC,10/31/2022 12:00:00 AM,,,18TH AVE E AND E LYNN ST,E,28435,19TH AVE E AND E LYNN ST,W,28433,1276862.303,236772.7024,System.Byte[],N,N,N,Neighborhood Corridor,,40,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11260&StreetSegment=0180,5,ART,N,422.1651615
7282212,14337,11275,90,112750090,E MADISON ST BETWEEN BROADWAY AND BROADWAY CT,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,BROADWAY,BROADWAY CT,1,Principal Arterial, ,900,25,NE,N, , ,260,48,AC/PCC,10/31/2022 12:00:00 AM,,,BROADWAY AND MADISON ST,NE,29772,BROADWAY CT AND E MADISON ST,SW,29773,1273658.293,226547.2917,System.Byte[],N,N,Y,Urban Village Main,,44,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0090,7,ART,N,259.1693115
7282215,14339,11275,100,112750100,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,10TH AVE,E SENECA ST,1,Principal Arterial, ,1000,25,NE,N, , ,295,48,AC/PCC,10/31/2022 12:00:00 AM,,,10TH AVE AND E MADISON ST,NE,29765,E MADISON ST AND E SENECA ST,SW,29779,1274026.305,226764.4287,System.Byte[],N,N,Y,Urban Village Main,,44,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0100,2,ART,N,295.2221263
7282217,14340,11275,109,112750109,E MADISON ST BETWEEN E SENECA ST AND 11TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,E SENECA ST,11TH AVE,1,Principal Arterial, ,1000,25,NE,N, , ,66,48,AC/PCC,10/31/2022 12:00:00 AM,,,E MADISON ST AND E SENECA ST,NE,29779,11TH AVE AND E MADISON ST,SW,29764,1274181.982,226856.2572,System.Byte[],N,N,Y,Urban Village Main,,44,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0109,0,ART,N,66.26289644
7282219,14341,11275,110,112750110,E MADISON ST BETWEEN 11TH AVE AND 12TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,11TH AVE,12TH AVE,1,Principal Arterial, ,1100,25,NE,N, , ,404,48,AC/PCC,10/31/2022 12:00:00 AM,,,11TH AVE AND E MADISON ST,NE,29764,12TH AVE AND E MADISON ST,SW,29761,1274381.193,226981.3422,System.Byte[],N,N,Y,Urban Village Main,,44,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0110,2,ART,N,404.2191286
7282221,14342,11275,120,112750120,E MADISON ST BETWEEN 12TH AVE AND 13TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,12TH AVE,13TH AVE,1,Principal Arterial, ,1200,25,NE,N, , ,344,45,AC/PCC,10/31/2022 12:00:00 AM,,,12TH AVE AND E MADISON ST,NE,29761,13TH AVE AND E MADISON ST,SW,29753,1274703.764,227170.7756,System.Byte[],N,N,Y,Urban Village Main,,39,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0120,6,ART,N,344.4938415
7282223,14343,11275,130,112750130,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,13TH AVE,14TH AVE,1,Principal Arterial, ,1300,25,NE,N, , ,376,45,AC/PCC,10/31/2022 12:00:00 AM,,,13TH AVE AND E MADISON ST,NE,29753,14TH AVE AND E MADISON ST,SW,29751,1275016.769,227348.9116,System.Byte[],N,N,Y,Urban Village Main,,39,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0130,6,ART,N,375.9105942
7282226,14344,11275,140,112750140,E MADISON ST BETWEEN 14TH AVE AND E PIKE ST,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,14TH AVE,E PIKE ST,1,Principal Arterial, ,1400,25,NE,N, , ,153,45,AC/PCC,10/31/2022 12:00:00 AM,,,14TH AVE AND E MADISON ST,NE,29751,E MADISON ST AND E PIKE ST,SW,29752,1275244.447,227483.246,System.Byte[],N,N,Y,Urban Village Main,,39,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0140,8,ART,N,152.7975697
7282228,14345,11275,145,112750145,E MADISON ST BETWEEN E PIKE ST AND 15TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,E PIKE ST,15TH AVE,1,Principal Arterial, ,1400,25,NE,N, , ,267,44,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,E MADISON ST AND E PIKE ST,NE,29752,15TH AVE AND E MADISON ST,SW,30136,1275425.227,227589.9593,System.Byte[],N,N,Y,Urban Village Main,,65,78,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0145,7,ART,N,267.0555481
7282230,14347,11275,160,112750160,E MADISON ST BETWEEN 16TH AVE AND E PINE ST,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,16TH AVE,E PINE ST,1,Principal Arterial, ,1600,25,NE,N, , ,85,44,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,16TH AVE AND E MADISON ST,NE,30133,E MADISON ST AND E PINE ST,SW,30160,1275904.131,227872.1948,System.Byte[],N,N,Y,Urban Village Main,,65,78,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0160,7,ART,N,84.93558772
7282232,14348,11275,169,112750169,E MADISON ST BETWEEN E PINE ST AND 17TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,E PINE ST,17TH AVE,1,Principal Arterial, ,1600,25,NE,N, , ,294,43,AC/PCC,11/02/2017 00:00,PCC,10/28/2017 12:00:00 AM,E MADISON ST AND E PINE ST,NE,30160,17TH AVE AND E MADISON ST,SW,30132,1276067.346,227968.5332,System.Byte[],N,N,Y,Urban Village Main,,73,77,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0169,3,ART,N,294.1174719
7282234,14349,11275,170,112750170,E MADISON ST BETWEEN 17TH AVE AND 18TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,17TH AVE,18TH AVE,1,Principal Arterial, ,1700,25,NE,N, , ,379,43,AC/PCC,11/02/2017 00:00,PCC,10/28/2017 12:00:00 AM,17TH AVE AND E MADISON ST,NE,30132,18TH AVE AND E MADISON ST,SW,30124,1276357.266,228139.6363,System.Byte[],N,N,Y,Urban Village Main,,73,77,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0170,2,ART,N,379.1726871
7282237,14350,11275,180,112750180,E MADISON ST BETWEEN 18TH AVE AND 19TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,18TH AVE,19TH AVE,1,Principal Arterial, ,1800,25,NE,N, , ,415,43,PCC,10/31/2022 12:00:00 AM,,,18TH AVE AND E MADISON ST,NE,30124,19TH AVE AND E MADISON ST,SW,30125,1276699.352,228341.5598,System.Byte[],N,N,Y,Urban Village Main,,50,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0180,9,ART,N,415.2975412
7282238,13113,10040,170,100400170,TERRY AVE BETWEEN OLIVE WAY AND HOWELL ST,TERRY AVE,TERRY AVE,INSVC,DISTRICT7, ,N,OLIVE WAY,HOWELL ST,0,Not Designated, ,1700,20,NW,Y,NW,F,184,0,AC/PCC,,,,OLIVE WAY AND TERRY AVE,NW,29866,HOWELL ST AND TERRY AVE,SE,29867,1270791.965,228022.6336,System.Byte[],N,N,N,Downtown Neighborhood Access,,0,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10040&StreetSegment=0170,0,NON-ART,N,217.7087572
7282240,14351,11275,190,112750190,E MADISON ST BETWEEN 19TH AVE AND 20TH AVE,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,19TH AVE,20TH AVE,1,Principal Arterial, ,1900,25,NE,N, , ,369,43,PCC,10/31/2022 12:00:00 AM,,,19TH AVE AND E MADISON ST,NE,30125,20TH AVE AND E MADISON ST,SW,30114,1277036.933,228540.8731,System.Byte[],N,N,Y,Urban Village Main,,50,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0190,7,ART,N,368.7606709
7282241,13114,10040,180,100400180,TERRY AVE BETWEEN HOWELL ST AND STEWART ST,TERRY AVE,TERRY AVE,INSVC,DISTRICT7, ,N,HOWELL ST,STEWART ST,0,Not Designated, ,1800,20,NW,Y,NW,F,426,0,AC/PCC,,,,HOWELL ST AND TERRY AVE,NW,29867,STEWART ST AND TERRY AVE,SE,29526,1270576.011,228259.5072,System.Byte[],N,N,N,Downtown Neighborhood Access,,0,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10040&StreetSegment=0180,2,NON-ART,N,426.2228234
7282242,14352,11275,200,112750200,E MADISON ST BETWEEN 20TH AVE AND E DENNY WAY,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,20TH AVE,E DENNY WAY,1,Principal Arterial, ,2000,25,NE,N, , ,573,75,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,20TH AVE AND E MADISON ST,NE,30114,E DENNY WAY AND E MADISON ST,SW,29391,1277442.412,228779.9328,System.Byte[],N,N,Y,Urban Village Main,,57,75,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0200,3,ART,N,572.6495952
7282244,13116,10040,200,100400200,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST,TERRY AVE,TERRY AVE,INSVC,DISTRICT7, ,N,VIRGINIA ST,LENORA ST,0,Not Designated, ,2000,20,NW,Y,NW,F,426,24,AC,8/14/2014 12:00:00 AM,,,TERRY AVE AND VIRGINIA ST,NW,29523,LENORA ST AND TERRY AVE,SE,29507,1269949.534,228836.8927,System.Byte[],N,N,N,Downtown Neighborhood Access,,95,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10040&StreetSegment=0200,5,NON-ART,N,425.9891823
7282245,14354,11275,220,112750220,E MADISON ST BETWEEN 22ND AVE E AND 23RD AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,22ND AVE E,23RD AVE E,1,Principal Arterial, ,2200,25,NE,N, , ,386,30,PCC,10/31/2022 12:00:00 AM,,,22ND AVE E AND E MADISON ST,NE,29392,23RD AVE E AND E MADISON ST,SW,29382,1277955.424,229179.0653,System.Byte[],N,N,Y,Urban Village Main,,80,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0220,3,ART,N,385.9260693
7282247,14355,11275,230,112750230,E MADISON ST BETWEEN 23RD AVE E AND 24TH AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,23RD AVE E,24TH AVE E,2,Minor Arterial, ,2300,25,NE,N, , ,506,47,PCC,10/31/2022 12:00:00 AM,,,23RD AVE E AND E MADISON ST,NE,29382,24TH AVE E AND E MADISON ST,SW,29283,1278273.729,229491.3796,System.Byte[],N,N,N,Urban Village Neighborhood,,47,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0230,7,ART,N,505.9577822
7282249,14357,11275,250,112750250,E MADISON ST BETWEEN 25TH AVE E AND 26TH AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,25TH AVE E,26TH AVE E,2,Minor Arterial, ,2500,25,NE,N, , ,529,46,PCC,10/31/2022 12:00:00 AM,,,25TH AVE E AND E MADISON ST,NE,29275,26TH AVE E AND E MADISON ST,SW,29256,1278956.128,230143.9287,System.Byte[],N,N,N,Urban Center Connector,,55,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0250,13,ART,N,529.4868673
7282251,14358,11275,260,112750260,E MADISON ST BETWEEN 26TH AVE E AND 27TH S AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,26TH AVE E,27TH S AVE E,2,Minor Arterial, ,2600,25,NE,N, , ,299,46,PCC,10/31/2022 12:00:00 AM,,,26TH AVE E AND E MADISON ST,NE,29256,27TH AVE E AND E MADISON S ST,SW,29293,1279254.094,230432.0337,System.Byte[],N,N,N,Urban Center Connector,,55,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0260,9,ART,N,299.4597549
7282252,14359,11275,262,112750262,E MADISON ST BETWEEN 27TH S AVE E AND 27TH N AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,27TH S AVE E,27TH N AVE E,2,Minor Arterial, ,2700,25,NE,N, , ,80,46,PCC,10/31/2022 12:00:00 AM,,,27TH AVE E AND E MADISON S ST,NE,29293,27TH AVE E AND E MADISON N ST,SW,29254,1279390.438,230563.8646,System.Byte[],N,N,N,Urban Center Connector,,55,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0262,5,ART,N,79.85008418
7282254,14362,11275,280,112750280,E MADISON ST BETWEEN 28TH AVE E AND 29TH W AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,28TH AVE E,29TH W AVE E,2,Minor Arterial, ,2800,25,NE,N, , ,248,18,PCC,10/31/2022 12:00:00 AM,,,28TH AVE E AND E MADISON ST,NE,29253,29TH AVE E AND E MADISON W ST,SW,29247,1279781.068,230939.4231,System.Byte[],N,N,N,Urban Center Connector,,77,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0280,2,ART,N,247.7145975
7282257,14363,11275,282,112750282,E MADISON ST BETWEEN 29TH W AVE E AND 29TH E AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,29TH W AVE E,29TH E AVE E,2,Minor Arterial, ,2900,25,NE,N, , ,128,63,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/31/2022 12:00:00 AM,29TH AVE E AND E MADISON W ST,NE,29247,29TH AVE E AND E MADISON E ST,SW,29241,1279915.686,231070.2476,System.Byte[],N,N,N,Urban Center Connector,,39,77,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0282,2,ART,N,127.7278107
7282259,14364,11275,290,112750290,E MADISON ST BETWEEN 29TH E AVE E AND LAKE WASHINGTON BLVD E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,29TH E AVE E,LAKE WASHINGTON BLVD E,2,Minor Arterial, ,2900,25,NE,N, , ,934,45,AC/PCC,10/31/2022 12:00:00 AM,,,29TH AVE E AND E MADISON E ST,NE,29241,LAKE WASHINGTON BLVD E AND E MADISON ST,SW,29238,1280297.666,231438.7777,System.Byte[],N,N,N,Urban Center Connector,,39,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0290,1,ART,N,933.8382059
7282261,14367,11275,330,112750330,E MADISON ST BETWEEN 33RD AVE E AND 34TH AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,33RD AVE E,34TH AVE E,2,Minor Arterial, ,3300,25,NE,N, , ,471,63,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,33RD AVE E AND E MADISON ST,NE,29432,34TH AVE E AND E MADISON ST,SW,29427,1281537.496,232634.9396,System.Byte[],N,N,N,Urban Center Connector,,56,89,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0330,0,ART,N,470.8306202
7282263,14368,11275,340,112750340,E MADISON ST BETWEEN 34TH AVE E AND 36TH AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,34TH AVE E,36TH AVE E,2,Minor Arterial, ,3400,25,NE,N, , ,473,75,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,34TH AVE E AND E MADISON ST,NE,29427,36TH AVE E AND E MADISON ST,SW,29424,1281877.01,232962.7299,System.Byte[],N,N,N,Urban Center Connector,,57,75,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0340,5,ART,N,473.0252785
7282265,14370,11275,370,112750370,E MADISON ST BETWEEN 37TH AVE E AND E LEE ST,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,37TH AVE E,E LEE ST,2,Minor Arterial, ,3700,25,NE,N, , ,120,75,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,37TH AVE E AND E MADISON ST,NE,29414,E LEE ST AND E MADISON ST,SW,29415,1282429.434,233496.8754,System.Byte[],N,N,N,Urban Center Connector,,57,75,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0370,3,ART,N,120.2868498
7282267,14372,11275,372,112750372,E MADISON ST BETWEEN WOODROW PL E AND 38TH AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,WOODROW PL E,38TH AVE E,2,Minor Arterial, ,3700,25,NE,N, , ,246,63,AC/PCC,10/31/2022 12:00:00 AM,PCC,7/25/2013 12:00:00 AM,WOODROW PL E AND E MADISON ST,NE,29416,38TH AVE E AND E MADISON ST,SW,29412,1282645.173,233704.4617,System.Byte[],N,N,N,Urban Center Connector,,59,79,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0372,4,ART,N,246.1427976
7282268,14373,11275,380,112750380,E MADISON ST BETWEEN 38TH AVE E AND E GALER ST,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,38TH AVE E,E GALER ST,2,Minor Arterial, ,3800,25,NE,N, , ,255,69,AC/PCC,10/09/2017 00:00,PCC,10/28/2017 12:00:00 AM,38TH AVE E AND E MADISON ST,NE,29412,E GALER ST AND E MADISON ST,SW,29410,1282825.776,233877.9971,System.Byte[],N,N,N,Urban Center Connector,,70,85,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0380,8,ART,N,254.7882524
7282270,14374,11275,381,112750381,E MADISON ST BETWEEN E GALER ST AND 39TH AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,E GALER ST,39TH AVE E,2,Minor Arterial, ,3800,25,NE,N, , ,231,63,AC/PCC,10/28/2017 12:00:00 AM,PCC,10/09/2017 00:00,E GALER ST AND E MADISON ST,NE,29410,39TH AVE E AND E MADISON ST,SW,28535,1283001.167,234046.0052,System.Byte[],N,N,N,Urban Center Connector,,63,62,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0381,8,ART,N,230.9681118
7282272,14375,11275,390,112750390,E MADISON ST BETWEEN 39TH AVE E AND MCGILVRA S BV E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,39TH AVE E,MCGILVRA S BV E,2,Minor Arterial, ,3900,25,NE,N, , ,386,77,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,39TH AVE E AND E MADISON ST,NE,28535,MCGILVRA BLVD E AND E MADISON S ST,SW,28531,1283223.124,234260.3395,System.Byte[],N,N,N,Urban Center Connector,,44,65,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0390,8,ART,N,386.1338776
7282273,14376,11275,399,112750399,E MADISON ST BETWEEN MCGILVRA S BV E AND MCGILVRA N BV E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,MCGILVRA S BV E,MCGILVRA N BV E,2,Minor Arterial, ,3900,20,NE,N, , ,182,77,AC/PCC,10/31/2022 12:00:00 AM,PCC,10/28/2017 12:00:00 AM,MCGILVRA BLVD E AND E MADISON S ST,NE,28531,MCGILVRA BLVD E AND E MADISON N ST,SW,28530,1283426.763,234458.1499,System.Byte[],N,N,N,Urban Center Connector,,44,65,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0399,5,ART,N,181.6677789
7282275,14377,11275,400,112750400,E MADISON ST BETWEEN MCGILVRA N BV E AND E BLAINE ST,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,MCGILVRA N BV E,E BLAINE ST,3,Collector Arterial, ,4000,20,NE,N, , ,417,45,AC/PCC,10/31/2022 12:00:00 AM,,,MCGILVRA BLVD E AND E MADISON N ST,NE,28530,E BLAINE ST AND E MADISON ST,SW,28490,1283642.298,234665.5333,System.Byte[],N,N,N,Neighborhood Corridor,,36,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0400,2,ART,N,416.5603602
7282276,13127,10050,440,100500440,THACKERAY PL NE BETWEEN NE 44TH ST AND NE 45TH ST,THACKERAY PL NE,THACKERAY PL NE,INSVC,DISTRICT4, ,N,NE 44TH ST,NE 45TH ST,3,Collector Arterial, ,4400,25,N,Y,S,T,413,25,AC/PCC,10/31/2022 12:00:00 AM,,,THACKERAY PL NE AND NE 44TH ST,N,27196,THACKERAY PL NE AND NE 45TH ST,S,27181,1272559.351,244601.5861,System.Byte[],Y,N,N,Neighborhood Corridor,,77,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10050&StreetSegment=0440,5,ART,N,412.8297098
7282277,14378,11275,410,112750410,E MADISON ST BETWEEN E BLAINE ST AND 41ST E AVE E,E MADISON ST,E MADISON ST,INSVC,DISTRICT3, ,N,E BLAINE ST,41ST E AVE E,3,Collector Arterial, ,4100,20,NE,N, , ,100,45,AC/PCC,10/31/2022 12:00:00 AM,,,E BLAINE ST AND E MADISON ST,NE,28490,41ST AVE E AND E MADISON E ST,SW,28498,1283828.954,234843.8898,System.Byte[],N,N,N,Neighborhood Corridor,,36,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11275&StreetSegment=0410,0,ART,N,99.8090658
7282279,13128,10050,450,100500450,THACKERAY PL NE BETWEEN NE 45TH ST AND NE 47TH ST,THACKERAY PL NE,THACKERAY PL NE,INSVC,DISTRICT4, ,N,NE 45TH ST,NE 47TH ST,3,Collector Arterial, ,4500,25,N,Y,S,T,664,25,AC/PCC,10/31/2022 12:00:00 AM,,,THACKERAY PL NE AND NE 45TH ST,N,27181,THACKERAY PL NE AND NE 47TH ST,S,25883,1272575.131,245139.5812,System.Byte[],Y,N,N,Neighborhood Corridor,,55,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=10050&StreetSegment=0450,4,ART,N,663.6233836
